Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
126,0.9197430780743328,,,,,0.36310287914909223,0.8147031932545461,0.0,0.4260670731707317,,,,0.47897897897897895,,0.0,,0.4331570996978852
127,0.6414797323888233,,,,,0.5476443499822884,0.8369995860682397,0.0,,,,,,,0.6,,0.7537662337662338
128,0.9441345365053322,,,,,0.40154955917713064,0.8681145220988461,0.0,,,,,0.590065828845003,0.0,0.6904034721105932,,0.26143790849673204
129,0.9235917456776352,,,,,0.6366529067767458,0.8456541911537272,,,,,,,,0.8528877080128653,,0.4879807692307692
130,0.8416193181818182,,,,,0.29857673267326734,0.8828929250540948,,,,,,0.4817073170731707,0.3696060037523452,0.6137119467894602,,0.13182811361981064
131,0.8482680722891566,,,,,0.18497576736672053,0.8206091210351901,0.0,,,,,0.25757575757575757,,0.5586611456176673,,0.42653352353780316
132,0.6217008797653959,,,,,0.22710693031291995,0.857386867310977,,,,,,,,0.27586206896551724,,0.4539459689427781
133,0.8292767132746418,,,,,0.5818079640333975,0.8378983232012827,,,,,,0.5518348623853211,,0.7233789411064843,,0.0
134,0.30927835051546393,,,,,0.3853132974199036,0.774552880747571,0.23195876288659795,,,,,,,0.8000149409831167,,0.3118374558303887
135,,,,,,0.5693009118541034,0.7554373383494004,0.6759543390204984,,,,,,,,,0.3457508731082654
136,0.00946372239747634,,,,,0.16186161449752884,0.9135252064262537,0.804260704492723,,,,,,,0.8143300034447124,,
137,0.981235997012696,,,,,0.4920907418761496,0.7433814951090371,0.0,,,,,0.0,,0.41561624649859946,,0.4902070509233352
138,0.8032704402515723,,,,,0.4409078067614653,0.7826393316109117,,,,,,0.0,,0.8746377411608843,,0.4159410582719357
139,0.0,,,,,0.02073365231259968,0.894973743435859,,,0.2459016393442623,,,,0.11136107986501688,0.9008852355358836,,0.9482569255176342
140,0.8029064486830154,,,,,0.1498805052919085,0.8648553459119497,,,,,,,,0.648861646234676,,0.7466282571690455
